"","cy","cy2","country_name","year","v2jupoatck_lag2","v2jupoatck_lag1","v2jupoatck","v2juhccomp_lag2","v2juhccomp_lag1","v2juhccomp","v2jupurge_lag2","v2jupurge_lag1","v2jupurge","v2jupack_lag2","v2jupack_lag1","v2jupack","v2x_jucon_lag2","v2x_jucon_lag1","v2x_jucon","v2juhcind_lag2","v2juhcind_lag1","v2juhcind","v2xlg_legcon","v2x_divparctrl","v2x_polyarchy","v2x_regime","e_gdppc","e_regiongeo","e_regionpol","log_e_gdppc","region","POLCONIII_VDEM","polconiii","LJI","LJI_lag1","LJI_lag2","LJI_lag3","LJI_lead1","LJI_lead2","LJI_vdem","LJI_vdem_lag1","LJI_vdem_lag2","LJI_vdem_lag3","LJI_vdem_lead1","LJI_vdem_lead2","boix_democracy","boix_democracy_text","boix_democracy_omitteddata","boix_democracy_trans","boix_democracy_breakdowns","boix_democracy_duration","boix_democracy_duration_log","system","checks","frac","govfrac","numvote","gov1me","gov1vote","gov2me","gov2vote","gov3me","gov3vote","oppfrac","oppvote","opp1me","opp1vote","opp2me","opp2vote","opp3me","opp3vote","execme","percentl","execnat","allhouse","api_gov","popul_gov","conserv_gov","extremism_gov","seatshare_gov","seatshare_total","api_exec_party","popul_exec_party","conserv_exec_party","api_opp","popul_opp","conserv_opp","seatshare_opp","edi_high","regime_type","api_exec_gov","popul_exec_gov","conserv_exec_gov","api_model","popul_model","conserv_model"
"14224","PAN 2014","Panama 2014","Panama",2014,-0.279,-0.279,-0.882,0.434,0.434,0.434,1.683,1.683,1.683,0.763,0.763,0.763,0.493,0.493,0.493,-0.009,-0.009,-0.009,0.719,0.197,0.74,2,45.948,17,2,3.82751032228316,"Latin Am.",0.49,0.173851751,0.4037,0.3996,NA,NA,0.412,0.4274,0.4761,0.476,NA,NA,0.4763,0.4765,1,"democracy",1,0,1,24,3.17805383034795,"Presidential",3,0.65311873,0.47937411,0,"PP",NA,"PRD",NA,"Partido Popular",NA,0,0,"AC",NA,NA,0,NA,0,"PP",NA,0,0,0.282583,0.253518,-0.983,0.672308,52.1,97.2,NA,NA,NA,NA,NA,NA,NA,"high edi","Electoral democracy",NA,NA,NA,NA,NA,NA
"14587","SLE 2002","Sierra Leone 2002","Sierra Leone",2002,1.025,1.025,1.025,0.903,0.903,0.903,0.824,0.824,0.052,0.864,0.864,0.864,0.615,0.615,0.615,-0.258,-0.258,-0.258,0.416,-0.813,0.43,1,2.724,6,4,1.00210138828727,"Sub-S. Africa",0,0,0.3492,0.3689,0.3903,0.4064,0.3178,0.2883,0.3094,0.3366,0.3597,0.3779,0.2726,0.2399,1,"democracy",1,1,1,1,0,"Presidential",3,0.39591378,0,69.900002,"SLPP",69.900002,NA,0,NA,0,0.13300492,23.4,"APC",19.799999,"PLP",3.5999999,NA,0,"SLPP",NA,0,1,0.419406,0.110409,-0.449669,0.778791,74.1,98.2,0.566,0.149,1.051,0.160747,0.013496,-0.457418,24.1,"low edi","Autocratic",0.492703,0.1297045,0.3006655,0.492703,0.1297045,0.3006655
"14592","SLE 2007","Sierra Leone 2007","Sierra Leone",2007,1.025,1.025,1.025,0.672,0.672,0.672,0.906,0.906,0.906,0.864,0.864,0.864,0.489,0.489,0.561,-0.653,-0.653,-0.653,0.473,-0.813,0.537,2,3.11,6,4,1.13462272619114,"Sub-S. Africa",0,0.263955711,0.4432,0.4561,0.4669,0.4701,0.4227,0.4064,0.4072,0.4183,0.4274,0.4339,0.394,0.3779,1,"democracy",1,0,1,6,1.79175946922805,"Presidential",3,0.5722329,0.2514919,0,"APC",NA,"PMDC",0,NA,0,0,0,"SLPP",NA,NA,0,NA,0,"APC",60.220001,0,1,0.30039,0.093806,-0.080004,0.367319,52.7,91.1,0.57,0.178,-0.697,0.168576,0.056064,0.100224,38.4,"low edi","Electoral democracy",0.435195,0.135903,-0.388502,0.435195,0.135903,-0.388502
"14597","SLE 2012","Sierra Leone 2012","Sierra Leone",2012,0.772,0.772,1.025,0.672,0.672,0.672,0.789,0.789,0.617,0.864,0.864,0.864,0.434,0.434,0.489,-1.087,-1.087,-0.653,0.45,-0.813,0.5,2,3.965,6,4,1.37750585508681,"Sub-S. Africa",0,0.381507706,0.4696,0.4597,0.4559,0.4539,0.4724,0.4701,0.4424,0.4458,0.4488,0.4513,0.4382,0.4339,1,"democracy",1,0,1,11,2.39789527279837,"Presidential",3,0.47808358,0,0,"APC",NA,NA,0,NA,0,0,0,"SLPP",NA,NA,0,NA,0,"APC",NA,0,1,0.383916,0.106444,-0.280967,0.037674,59.8,97.3,0.642,0.178,0.063,0.164625,0.123,0.27075,37.5,"low edi","Electoral democracy",0.512958,0.142222,-0.1089835,0.512958,0.142222,-0.1089835
"14798","ESP 1977","Spain 1977","Spain",1977,1.492,1.492,1.22,2.371,2.371,0.764,1.41,1.41,0.716,1.175,1.175,0.275,0.974,0.957,0.37,2.191,2.191,-2.228,0.715,-1.023,0.404,1,35.828,3,5,3.57872971061295,"W. Europe, N. Am.",0,0,0.5717,0.6621,0.7282,0.7826,0.4805,0.38,0.5961,0.7129,0.7862,0.8358,0.505,0.4338,1,"democracy",1,1,1,1,0,"Parliamentary",4,0.68682766,0,34.709999,"UCD",34.709999,NA,0,NA,0,0.67115158,80.809998,"PSOE",29.24,"AP",8.3900003,"PSC-PSOE",29.24,"UCD",NA,0,0,0.016116,0.017538,-0.224505,0.474,47.4,91.1,0.034,0.037,1,0.020356,0.148847,-0.54013,43.7,"low edi","Autocratic",0.025058,0.027269,0.3877475,0.016116,0.017538,-0.224505
"14800","ESP 1979","Spain 1979","Spain",1979,1.492,1.492,1.492,2.371,2.371,2.371,1.41,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.974,1.801,1.801,2.191,0.841,-1.023,0.861,2,37.007,3,5,3.6111070839394,"W. Europe, N. Am.",0.44,0.487234409,0.7282,0.7826,0.8303,0.8475,0.6621,0.5717,0.7862,0.8358,0.8704,0.8861,0.7129,0.5961,1,"democracy",1,0,1,3,1.09861228866811,"Parliamentary",4,0.66898519,0,34.959999,"UCD",34.959999,NA,0,NA,0,0.54488677,65.040001,"PSOE",30.51,"PCE",10.66,"CD",5.96,"UCD",NA,0,0,0.01632,0.01632,0.5292,0.48,48,91.8,0.034,0.034,1,0.012362,0.150422,-0.688258,41.2,"high edi","Electoral democracy",0.02516,0.02516,0.7646,0.01632,0.01632,0.5292
"14803","ESP 1982","Spain 1982","Spain",1982,1.492,1.492,1.492,2.371,2.371,2.371,1.41,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.806,-0.468,0.88,2,37.527,3,5,3.62506067390071,"W. Europe, N. Am.",0.43,0.482204528,0.8475,0.8391,0.8262,0.8227,0.8303,0.7826,0.8861,0.8899,0.8898,0.8893,0.8704,0.8358,1,"democracy",1,0,1,6,1.79175946922805,"Parliamentary",3,0.57403189,0,48.669998,"PSOE",48.669998,NA,0,NA,0,0.4746277,51.32,"AP/PSP",26.639999,"CiU",3.71,"UCD",6.8499999,"PSOE",NA,0,0,0.018464,0.19041,-0.21077,0.654318,57.7,92.5,0.032,0.33,-1.134,0.023392,0.012988,0.697468,33.7,"high edi","Electoral democracy",0.025232,0.260205,-0.672385,0.018464,0.19041,-0.21077
"14807","ESP 1986","Spain 1986","Spain",1986,1.492,1.492,1.492,2.371,2.371,2.371,1.41,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.806,-0.468,0.891,3,40.551,3,5,3.7025604411698,"W. Europe, N. Am.",0.38,0.436425392,0.8228,0.8221,0.8253,0.8313,0.8227,0.8262,0.8893,0.8916,0.894,0.8982,0.8893,0.8898,1,"democracy",1,0,1,10,2.30258509299405,"Parliamentary",4,0.62924278,0,44.099998,"PSOE/PSC",44.099998,NA,0,NA,0,0.57590365,55.799999,"AP",26,"CDS",9.1999998,"CiU",5,"PSOE",NA,0,0,0.011572,0.142546,-0.327012,0.596484,52.6,95.1,0.022,0.271,-1.134,0.011403,0.02466,0.726621,40.5,"high edi","Liberal democracy",0.016786,0.206773,-0.730506,0.011572,0.142546,-0.327012
"14810","ESP 1989","Spain 1989","Spain",1989,1.492,1.492,1.492,2.371,2.371,2.371,1.41,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.806,-0.468,0.894,3,47.735,3,5,3.86566488145,"W. Europe, N. Am.",0.41,0.466551632,0.8313,0.8462,0.8711,0.8983,0.8253,0.8221,0.8982,0.9056,0.9158,0.9265,0.894,0.8916,1,"democracy",1,0,1,13,2.56494935746154,"Parliamentary",4,0.64986312,0,39.549999,"PSOE/PSC",39.549999,NA,0,NA,0,0.6023953,45.830002,"PP",25.83,"CiU",5.04,"IU",9.0500002,"PSOE",NA,0,0,0.011,0.1355,0,0.4615,50,94.6,0.022,0.271,-0.923,0.010812,0.031212,0.648159,35.7,"high edi","Liberal democracy",0.0165,0.20325,-0.4615,0.011,0.1355,0
"14814","ESP 1993","Spain 1993","Spain",1993,1.492,1.492,1.492,2.371,2.371,2.371,1.41,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.838,-0.939,0.893,3,53.389,3,5,3.97760473223742,"W. Europe, N. Am.",0.42,0.483550943,0.9105,0.9168,0.921,0.9141,0.8983,0.8711,0.9307,0.9338,0.9358,0.9318,0.9265,0.9158,1,"democracy",1,0,1,17,2.83321334405622,"Parliamentary",5,0.62785798,0,36.68,"PSOE/PSC",36.68,NA,0,NA,0,0.43964884,54.779999,"PP",34.82,"IU",9.5699997,"CiU",4.9499998,"PSOE",NA,0,0,0.010896,0.123034,-0.016176,0.419042,45.4,95.7,0.024,0.271,-0.923,0.018815,0.063066,0.585121,50.3,"high edi","Liberal democracy",0.017448,0.197017,-0.469588,0.010896,0.123034,-0.016176
"14817","ESP 1996","Spain 1996","Spain",1996,1.492,1.492,1.492,2.371,2.371,2.371,0.67,1.41,1.41,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.838,-0.939,0.894,3,57.333,3,5,4.04887637417495,"W. Europe, N. Am.",0.42,0.490794779,0.9141,0.9041,0.8871,0.8803,0.921,0.9168,0.9318,0.9265,0.9188,0.9148,0.9358,0.9338,1,"democracy",1,0,1,20,2.99573227355399,"Parliamentary",4,0.63475025,0.24947821,45.470001,"PP",38.740002,"CiU",4.5900002,"PNV",1.27,0.28982636,53.550003,"PSOE",37.580002,"IU",10.52,"BNG",0.87,"PP",NA,0,0,0.016948,0.037464,-0.042386,0.634212,44.6,90.9,0.038,0.084,1.422,0.01209,0.115661,-0.371969,40.3,"high edi","Liberal democracy",0.027474,0.060732,0.689807,0.016948,0.037464,-0.042386
"14821","ESP 2000","Spain 2000","Spain",2000,1.492,1.492,1.492,2.371,2.371,2.371,1.988,1.988,1.988,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.808,-0.939,0.892,3,66.776,3,5,4.20134373454844,"W. Europe, N. Am.",0.42,0.484590894,0.8735,0.8577,0.8538,0.8574,0.8803,0.8871,0.909,0.9005,0.8972,0.8985,0.9148,0.9188,1,"democracy",1,0,1,24,3.17805383034795,"Parliamentary",3,0.59921038,0,45.23,"PP",45.23,NA,0,NA,0,0.43545038,47.279999,"PSOE",34.709999,"IU",5.54,NA,0,"PP",NA,0,1,0.015167,0.04184,0.155403,0.879163,52.3,90.3,0.029,0.08,1.681,0.008211,0.102459,-0.329511,35.7,"high edi","Liberal democracy",0.0220835,0.06092,0.9182015,0.015167,0.04184,0.155403
"14825","ESP 2004","Spain 2004","Spain",2004,1.492,1.492,1.492,2.371,2.371,2.371,1.988,1.988,1.988,1.175,1.175,1.175,0.969,0.969,0.969,1.801,1.801,1.801,0.852,-0.463,0.873,3,72.567,3,5,4.2845102730391,"W. Europe, N. Am.",0.4,0.51087369,0.8535,0.8614,0.8828,0.8945,0.8574,0.8538,0.8982,0.9027,0.9126,0.9159,0.8985,0.8972,1,"democracy",1,0,1,28,3.3322045101752,"Parliamentary",4,0.60154611,0,43.330002,"PSOE",43.330002,NA,0,NA,0,0.36241958,52.52,"PP",38.25,"CiU",3.29,"ERC",2.5799999,"PSOE",NA,0,0,0.013132,0.139293,0.559476,0.432887,46.9,92.9,0.028,0.297,-0.923,0.014562,0.02796,0.679484,44.6,"high edi","Liberal democracy",0.020566,0.2181465,-0.181762,0.013132,0.139293,0.559476
"14829","ESP 2008","Spain 2008","Spain",2008,1.492,1.492,1.492,2.371,2.371,2.371,1.435,1.988,1.988,1.175,1.175,1.175,0.969,0.969,0.969,1.717,1.801,1.801,0.852,-1.164,0.886,3,76.808,3,5,4.34130880139532,"W. Europe, N. Am.",0.4,0.391395287,0.898,0.8976,0.8925,0.8813,0.8945,0.8828,0.9182,0.919,0.9176,0.9138,0.9159,0.9126,1,"democracy",1,0,1,32,3.46573590279973,"Parliamentary",4,0.57361311,0,43.869999,"PSOE",43.869999,NA,0,NA,0,0.27283096,52,"PP",39.93,"CiU",3.03,"EAJ/PNV",1.1900001,"PSOE",NA,0,0,0.011109,0.139104,0.671944,0.445809,48.3,93.8,0.023,0.288,-0.923,0.01364,0.01716,0.73964,44,"high edi","Liberal democracy",0.0170545,0.213552,-0.125528,0.011109,0.139104,0.671944
"14832","ESP 2011","Spain 2011","Spain",2011,1.214,1.492,1.492,1.872,1.872,2.371,1.891,0.591,1.887,1.807,1.175,1.175,0.932,0.937,0.965,1.037,1.037,1.44,0.844,-0.575,0.893,3,73.011,3,5,4.29061011472806,"W. Europe, N. Am.",0.38,0.335315459,0.8813,0.8629,0.8473,0.8337,0.8925,0.8976,0.9138,0.9081,0.902,0.8965,0.9176,0.919,1,"democracy",1,0,1,35,3.55534806148941,"Parliamentary",3,0.61668444,0.14659376,48.790001,"PP",44.619999,"CiU",4.1700001,NA,0,0.44052216,46.509998,"PSOE",28.73,"IU-LV",6.9200001,"Amaiur",1.37,"PP",NA,0,1,0.016461,0.020178,0.063025,0.886239,53.1,88.5,0.031,0.038,1.669,0.009106,0.090432,-0.289822,31.4,"high edi","Liberal democracy",0.0237305,0.029089,0.8660125,0.016461,0.020178,0.063025
"15375","TUR 1977","Turkey 1977","Türkiye",1977,-0.429,-0.429,-0.429,0.825,0.825,0.825,0.174,0.174,0.174,-1.162,-1.162,-1.162,0.732,0.732,0.735,1.181,1.181,1.181,0.659,0.479,0.571,2,15.879,10,3,2.76499748154396,"MENA",0.4,0.397782818,0.5497,0.5283,0.4898,0.4339,0.5576,0.5584,0.5419,0.5323,0.5148,0.4877,0.543,0.5381,1,"democracy",1,0,0,17,2.83321334405622,"Parliamentary",6,0.59274435,0.31512168,51.900002,"Justice P.",36.900002,"NSP",8.6000004,"National Act.",6.4000001,0.03644358,43.200001,"RPP",41.400002,"Democratic",1.8,"independent",NA,"",NA,0,0,0.3696,0.24696,-0.165664,0.50484,42,98.2,0.7715,0.47725,0.8285,0.202465,0.12979,-0.713309,50.9,"low edi","Electoral democracy",0.57055,0.362105,0.331418,0.3696,0.24696,-0.165664
"15381","TUR 1983","Turkey 1983","Türkiye",1983,-0.763,-0.763,-0.036,1.498,1.498,-0.277,0.481,-1.33,-1.33,-1.142,-1.142,-1.142,0.814,0.814,0.406,1.468,1.468,0.492,0.604,0.961,0.147,1,16.519,10,3,2.804511233573,"MENA",0,0,0.4919,0.5365,0.5691,0.6035,0.4329,0.4085,0.5031,0.5463,0.5801,0.609,0.4684,0.4623,1,"democracy",1,1,1,1,0,"Parliamentary",1,0.60354638,0,45.150002,"Motherland",45.150002,NA,0,NA,0,0.47257936,53.73,"Populist",30.459999,"NDP",23.27,NA,0,"Motherland",NA,0,1,0.357075,0.127489,-0.222264,0.596183,52.9,100,0.675,0.241,1.127,0.171698,0.055963,0.013478,29.3,"low edi","Autocratic",0.5160375,0.1842445,0.452368,0.357075,0.127489,-0.222264
"15385","TUR 1987","Turkey 1987","Türkiye",1987,-0.763,-0.763,-0.763,0.848,0.848,0.848,0.481,0.481,0.481,-1.142,-1.142,-1.142,0.744,0.744,0.744,1.568,1.568,1.568,0.604,0.961,0.428,1,19.347,10,3,2.96253736869635,"MENA",0.4,0.402384362,0.6385,0.6662,0.6924,0.709,0.6035,0.5691,0.6349,0.6545,0.6703,0.6811,0.609,0.5801,1,"democracy",1,0,1,5,1.6094379124341,"Parliamentary",2,0.51449639,0,36.310001,"Motherland",36.310001,NA,0,NA,0,0.47093445,43.879997,"SHP",24.74,"DYP",19.139999,NA,0,"Motherland",NA,0,1,0.446512,0.115522,0.0542,0.731423,64.9,100,0.688,0.178,1.127,0.152748,0.0938,-0.104118,35.1,"low edi","Autocratic",0.567256,0.146761,0.5906,0.446512,0.115522,0.0542
"15389","TUR 1991","Turkey 1991","Türkiye",1991,-0.763,-0.763,-0.763,0.848,0.848,0.848,0.481,0.481,0.481,-1.142,-1.142,-1.142,0.744,0.744,0.744,1.568,1.568,1.568,0.659,0.76,0.522,2,21.483,10,3,3.06726192469291,"MENA",0.34,0.343014758,0.7188,0.7339,0.729,0.7267,0.709,0.6924,0.6882,0.6935,0.6918,0.6915,0.6811,0.6703,1,"democracy",1,0,1,9,2.19722457733622,"Parliamentary",3,0.7223658,0.44443184,47.779999,"DYP",27.030001,"SHP/IP",20.75,NA,0,0.49708956,51.639999,"Motherland",24.01,"RP",16.879999,"DSP",10.75,"DYP",NA,0,0,0.301128,0.250572,-0.217588,0.810036,59.2,100.2,0.704,0.364,1.119,0.281188,0.15908,0.42301,41,"low edi","Electoral democracy",0.502564,0.307286,0.450706,0.301128,0.250572,-0.217588
"15393","TUR 1995","Turkey 1995","Türkiye",1995,-1.094,-1.094,-0.763,1.805,1.111,0.848,-0.894,0.481,0.481,-1.869,-1.142,-1.142,0.836,0.768,0.744,1.568,1.568,1.568,0.659,0.664,0.545,2,23.595,10,3,3.16103482517835,"MENA",0.45,0.452201113,0.7324,0.7247,0.7095,0.6924,0.7267,0.729,0.6916,0.687,0.6805,0.6725,0.6915,0.6918,1,"democracy",1,0,1,13,2.56494935746154,"Parliamentary",4,0.77400231,0.46599776,34.32,"Motherland",19.67,"DSP",14.65,NA,0,0.61201143,51.240002,"RP",21.33,"DYP",19.200001,"CHP",10.71,"Motherland",NA,0,0,0.201642,0.073362,0.154335,0.472974,37.8,99.9,0.536,0.174,1.463,0.51989,0.34855,0.525055,62.1,"low edi","Electoral democracy",0.368821,0.123681,0.8086675,0.201642,0.073362,0.154335
"15397","TUR 1999","Turkey 1999","Türkiye",1999,-0.717,-0.717,-1.094,1.495,1.495,1.495,-0.894,-0.894,-0.894,-1.869,-1.869,-1.869,0.834,0.823,0.823,1.568,1.568,1.568,0.659,0.665,0.577,2,25.671,10,3,3.24536195010403,"MENA",0.52,0.516142161,0.6703,0.6579,0.6458,0.649,0.6924,0.7095,0.6618,0.6557,0.6491,0.648,0.6725,0.6805,1,"democracy",1,0,1,17,2.83321334405622,"Parliamentary",6,0.79621792,0.65663821,53.619999,"DSP",22.280001,"MHP",18.059999,"Motherland",13.28,0.49372056,27.57,"FP",15.48,"DYP",12.09,NA,0,"DSP",NA,0,0,0.441704,0.143978,-0.341573,0.876282,63.8,99.5,0.532,0.245,-0.883,0.254469,0.221858,0.458969,35.7,"low edi","Electoral democracy",0.486852,0.194489,-0.6122865,0.441704,0.143978,-0.341573
"15400","TUR 2002","Turkey 2002","Türkiye",2002,-1.478,-1.478,-1.478,1.775,1.775,1.775,0.604,0.604,0.604,-0.89,-0.89,-0.89,0.856,0.856,0.874,1.703,1.703,1.703,0.646,-1.048,0.638,2,26.717,10,3,3.28530006691598,"MENA",0.53,0.530825237,0.649,0.6545,0.6589,0.6623,0.6458,0.6579,0.648,0.6503,0.6515,0.6529,0.6491,0.6557,1,"democracy",1,0,1,20,2.99573227355399,"Parliamentary",2,0.44234955,0,34.169998,"AKP",34.169998,NA,0,NA,0,0,19.5,"CHP",19.5,NA,0,NA,0,"AKP",NA,0,1,0.14256,0.5214,-0.294295,0.5973,66,98.4,0.216,0.79,0.905,0.18954,0.081324,-0.223884,32.4,"high edi","Electoral democracy",0.17928,0.6557,0.3053525,0.14256,0.5214,-0.294295
"15405","TUR 2007","Turkey 2007","Türkiye",2007,-0.606,-0.518,-0.665,1.714,1.431,1.499,0.211,0.211,0.521,-0.89,-0.89,-0.89,0.848,0.847,0.849,1.858,2.097,1.954,0.625,-0.533,0.62,2,34.708,10,3,3.54697020793124,"MENA",0.31,0.306834351,0.6492,0.6402,0.6292,0.6237,0.6591,0.6623,0.6487,0.6444,0.6407,0.6402,0.6515,0.6529,1,"democracy",1,0,1,25,3.2188758248682,"Parliamentary",2,0.55725074,0,46.66,"AKP",46.66,NA,0,NA,0,0.47598809,35.139999,"CHP",20.85,"MHP",14.29,NA,0,"AKP",NA,0,1,0.24552,0.52886,0.192312,0.75392,62,92.9,0.396,0.853,1.216,0.218283,0.097989,0.132459,30.9,"high edi","Electoral democracy",0.32076,0.69093,0.704156,0.24552,0.52886,0.192312
"15409","TUR 2011","Turkey 2011","Türkiye",2011,-1.763,-0.642,-0.317,0.94,1.43,1.43,-1.314,-0.347,-0.336,-1.453,-1.002,-1.224,0.662,0.712,0.715,1.466,1.466,1.466,0.538,-0.533,0.52,2,39.024,10,3,3.66417684147356,"MENA",0.37,0.370848149,0.6224,0.6151,0.5914,0.5498,0.6237,0.6292,0.6418,0.6418,0.6388,0.6324,0.6402,0.6407,1,"democracy",1,0,1,29,3.36729582998647,"Parliamentary",2,0.57791686,0,49.830002,"AKP",49.830002,NA,0,NA,0,0.40704289,38.989998,"CHP",25.98,"MHP",13.01,NA,0,"AKP",NA,0,1,0.531335,0.56644,0.36516,1.04958,59.5,98.9,0.893,0.952,1.764,0.196978,0.181028,-0.141089,39.4,"low edi","Electoral democracy",0.7121675,0.75922,1.06458,0.531335,0.56644,0.36516
"15431","UKR 1998","Ukraine 1998","Ukraine",1998,0.316,0.316,0.316,-0.772,-0.772,-0.772,0.901,0.901,0.901,0.683,0.683,1.043,0.267,0.311,0.311,-0.499,-0.499,-0.499,0.405,0.515,0.45,1,11.289,4,1,2.42382880027941,"E. Europe",0,0.418698357,0.3332,0.3307,0.3272,0.3265,0.3361,0.3428,0.3534,0.3532,0.3533,0.3543,0.3541,0.3547,1,"democracy",1,0,0,8,2.07944154167984,"Presidential",5,0.5518797,0.66357452,22.16,"PMU",9.5,"PPU",6.3299999,"SPU",6.3299999,0.5518797,42.09,"CPU",26.030001,"Hromada",4.52,"Green",4.3000002,"MBR",52.099998,0,0,0.029025,0.08901,0.32435,0.233619,12.9,80.4,NA,NA,NA,0.260289,0.353702,-1.221441,53.3,"low edi","Autocratic",NA,NA,NA,NA,NA,NA
"15435","UKR 2002","Ukraine 2002","Ukraine",2002,-0.434,-0.218,-0.218,-0.772,-0.772,-0.772,-1.373,-0.264,-0.264,0.683,0.683,0.683,0.37,0.298,0.298,0.425,-0.499,-0.499,0.517,-0.069,0.391,1,14.337,4,1,2.66284360826413,"E. Europe",0.6,0.601953712,0.3256,0.326,0.3259,0.3254,0.3265,0.3272,0.3564,0.3592,0.3625,0.3648,0.3543,0.3533,1,"democracy",1,0,0,12,2.484906649788,"Presidential",4,0.86238062,0,12.55,"FUU",12.55,NA,0,NA,0,0.72876835,53.75,"OU",25.129999,"CPU",21.299999,"SDPU",7.3200002,"FUU",57.700001,0,0,0.119964,0.007176,0.011775,0.045864,15.6,100,0.769,0.046,0.294,0.383282,0.572707,-0.71029,84.4,"low edi","Autocratic",0.444482,0.026588,0.1528875,0.444482,0.026588,0.1528875
"15439","UKR 2006","Ukraine 2006","Ukraine",2006,-0.479,-0.76,-0.539,-0.817,-0.851,-0.851,-0.303,-0.188,-0.249,0.943,0.943,0.943,0.299,0.336,0.322,0.031,0.155,0.063,0.683,1.296,0.58,2,20.59,4,1,3.0248055210397,"E. Europe",0.57,0.574269412,0.333,0.3401,0.3447,0.3497,0.3254,0.3259,0.3679,0.3702,0.3716,0.372,0.3648,0.3625,1,"democracy",1,0,0,16,2.77258872223978,"Presidential",3,0.70859689,0.58755845,55.389999,"PR",32.119999,"NSNU",13.94,"SPU",5.6700001,0,22.27,"BYT",22.27,NA,0,NA,0,"independent",52,0,0,0.37735,0.257357,0.850408,0.469177,66.6,95.3,NA,NA,NA,0.195734,0.21238,-0.179949,28.7,"low edi","Electoral democracy",NA,NA,NA,NA,NA,NA
"15440","UKR 2007","Ukraine 2007","Ukraine",2007,-0.479,-0.479,-0.76,-0.817,-0.817,-0.851,0.004,-0.303,-0.188,1.36,0.943,0.943,0.302,0.299,0.336,0.031,0.031,0.155,0.686,1.296,0.604,2,22.008,4,1,3.09140602362227,"E. Europe",0.47,0.194278459,0.3401,0.3447,0.3497,0.3533,0.333,0.3254,0.3702,0.3716,0.372,0.3705,0.3679,0.3648,1,"democracy",1,0,0,17,2.83321334405622,"Presidential",3,0.69896561,0.43403664,44.879997,"BYT",30.719999,"NU-NS",14.16,NA,0,0.35730299,43.73,"PR",34.369999,"KPU",5.3899999,"Lytvyn",3.97,"independent",52,0,0,0.319723,0.31325,-0.427772,0.424129,50.7,95.6,NA,NA,NA,0.302186,0.160671,-0.098157,44.9,"high edi","Electoral democracy",NA,NA,NA,NA,NA,NA
"15445","UKR 2012","Ukraine 2012","Ukraine",2012,-3.308,-1.091,-0.291,-1.078,-0.979,-0.967,-1.252,-0.326,0.216,0.486,0.242,0.242,0.148,0.212,0.207,-1.165,-0.718,-0.814,0.375,-1.49,0.483,1,22.681,4,1,3.1215275695983,"E. Europe",0.47,0.200699633,0.379,0.3865,0.3912,0.3924,0.3647,0.3533,0.3714,0.375,0.3772,0.378,0.3709,0.3705,1,"democracy",1,0,0,22,3.09104245335832,"Presidential",3,0.69896561,0.43403664,44.879997,"BYT",30.719999,"NU-NS",14.16,NA,0,0.35730299,43.73,"PR",34.369999,"KPU",5.3899999,"Lytvyn",3.97,"PR",48.950001,0,0,0.12432,0.1512,-0.035266,0.103488,22.4,79.5,0.83,0.196,0.122,0.378334,0.136788,-0.188915,48.2,"low edi","Autocratic",0.47716,0.1736,0.043367,0.47716,0.1736,0.043367
"15447","UKR 2014","Ukraine 2014","Ukraine",2014,-3.029,-3.607,-3.308,-1.078,-1.078,-1.078,-2.386,-2.147,-1.252,0.495,-0.091,0.486,0.156,0.156,0.148,-0.983,-0.983,-1.165,0.51,1.09,0.417,1,21.84,4,1,3.0837431508767,"E. Europe",0.47,0.200699633,0.3912,0.3924,NA,NA,0.3865,0.379,0.3772,0.378,NA,NA,0.375,0.3714,1,"democracy",1,0,0,24,3.17805383034795,"Presidential",3,0.85080898,0.68798995,0,"BPP",NA,"PF",NA,"Samopomich",NA,0.43184885,0,"Opposition bloc",NA,"Freedom",NA,"Strong Ukraine",0,"independent",NA,0,0,0.219164,0.096983,-0.566951,0.324937,29.3,71.6,NA,NA,NA,0.012701,0.010985,0.011167,1.3,"low edi","Autocratic",NA,NA,NA,NA,NA,NA
